1721515	5	0035	1617-12-23
1721516	5	0036	1617-12-25
1721517	5	0037	1618-01-02
1721518	5	0038	1618-01-02
1721519	5	0039	1618-01-02
1721520	5	0040	1617-01-05
1721521	5	0041	1618-01-06
1721522	5	0042	1618-01-14
1721523	5	0043	1618-01-21
1721524	5	0044	1618-01-21
1721525	5	0045	1618-01-21
1721526	5	0046	1618-01-28
1721527	5	0047	1618-01-28
1721528	5	0048	1618-02-05
1721529	5	0049	1618-02-05
1721530	5	0050	1618-02-13
1721531	5	0051	1618-02-13
1721532	5	0052	1618-02-20
1721533	5	0053	1618-02-20
1721534	5	0054	1618-02-27
1721535	5	0055	1618-02-27
1721536	5	0056	1618-02-27
1721537	5	0057	1618-02-27
1721538	6	0001	1618-03-04
1721539	6	0002	1618-03-04
1721540	6	0003	1618-03-04
1721541	6	0004	1618-03-13
1721542	6	0005	1618-03-13
1721543	6	0006	1618-03-18
1721544	6	0007	1618-03-18
1721545	6	0008	1618-03-27
1721546	6	0009	1618-04-02
1721547	6	0010	1618-04-02
1721548	6	0011	1618-04-02
1721549	6	0012	1618-04-09
1721550	6	0013	1618-04-09
1721551	6	0014	1618-04-17
1721552	6	0015	1618-04-17
1721553	6	0016	1618-04-23
1721554	6	0017	1618-04-23
1721555	6	0018	1618-04-30
1721556	6	0019	1618-05-08
1721557	6	0020	1618-05-14
1721558	6	0021	1618-05-21
1721559	6	0022	1618-05-21
1721560	6	0023	1618-05-27
1721561	6	0024	1618-06-03
1721562	6	0025	1618-06-06
1721563	6	0026	1618-06-10
1721564	6	0027	1618-06-19
1721565	6	0028	1618-06-19
1721566	6	0029	1618-06-25
1721567	6	0030	1618-06-25
1721568	6	0031	1618-07-03
1721569	6	0032	1618-07-10
1721570	6	0033	1618-07-10
1721571	6	0034	1618-07-17
1721572	6	0035	1618-07-17
1721573	6	0036	1618-07-24
1721574	6	0037	1618-07-31
1721575	7	0001	1618-08-07
1721576	7	0002	1618-08-11
1721577	7	0003	1618-08-11
1721578	7	0004	1618-08-13
1721579	7	0005	1618-08-14
1721580	7	0006	1618-08-14
1721581	7	0007	1618-08-21
1721582	7	0008	1618-08-21
1721583	7	0009	1618-08-22
1721584	7	0010	1618-08-27
1721585	7	0011	1618-08-29
1721586	7	0012	1618-09-04
1721587	7	0013	1618-09-04
1721588	7	0014	1618-09-11
1721589	7	0015	1618-09-11
1721590	7	0016	1618-09-23
1721591	7	0017	1618-09-30
1721592	7	0018	1618-10-08
1721593	7	0019	1618-10-16
1721594	7	0020	1618-10-23
1721595	7	0021	1618-10-30
1721596	7	0022	1618-11-06
1721597	7	0023	1618-11-13
1721598	7	0024	1618-11-20
1721599	7	0025	1618-11-25
1721600	7	0026	1618-12-01
1721601	7	0027	1618-12-02
1721602	7	0028	1618-12-08
1721603	7	0029	1618-12-11
1721604	7	0030	1618-12-15
1721605	7	0031	1618-12-22
1721606	7	0032	1618-12-29
1721607	7	0033	1619-01-08
1721608	7	0034	1619-01-08
1721609	7	0035	1619-01-20
1721610	7	0036	1619-01-27
1721611	7	0037	1619-01-27
1721612	7	0038	1619-02-03
1721613	7	0039	1619-02-03
1721614	7	0040	1619-02-04
1721615	7	0041	1619-02-10
1721616	7	0042	1619-02-17
1721617	7	0043	1619-02-26
1721618	8	0001	1619-03-09
1721619	8	0002	1619-03-17
